Time	voltage_A	voltage_B	voltage_C
2.27135	2.12991e-06	88.0745	-53.9756
2.2714	-1.61646e-06	88.2243	-52.8425
2.27145	2.12648e-06	88.3524	-51.6965
2.2715	-1.62e-06	88.4587	-50.5377
2.27155	2.1228e-06	88.5431	-49.3664
2.2716	-1.62379e-06	88.6057	-48.1829
2.27165	2.11887e-06	88.6464	-46.9875
2.2717	-1.62783e-06	88.6653	-45.7806
2.27175	2.11469e-06	88.6623	-44.5623
2.2718	-1.63211e-06	88.6374	-43.3331
2.27185	2.11028e-06	88.5906	-42.0931
2.2719	-1.63663e-06	88.522	-40.8428
2.27195	2.10564e-06	88.4315	-39.5824
2.272	-1.64138e-06	88.3192	-38.3123
2.27205	2.10076e-06	88.1851	-37.0326
2.2721	-1.64635e-06	88.0293	-35.7439
2.27215	2.09565e-06	87.8517	-34.4463
2.2722	-1.65155e-06	87.6525	-33.1402
2.27225	2.09033e-06	87.4316	-31.826
2.2723	-1.65697e-06	87.1892	-30.5039
2.27235	2.08479e-06	86.9253	-29.1742
2.2724	-1.6626e-06	86.6399	-27.8374
2.27245	2.07904e-06	86.3331	-26.4937
2.2725	-1.66844e-06	86.005	-25.1435
2.27255	2.07309e-06	85.6557	-23.787
2.2726	-1.67448e-06	85.2853	-22.4247
2.27265	2.06694e-06	84.8938	-21.0569
2.2727	-1.68071e-06	84.4814	-19.6839
2.27275	2.0606e-06	84.0482	-18.306
2.2728	-1.68714e-06	83.5942	-16.9236
2.27285	2.05407e-06	83.1195	-15.537
2.2729	-1.69374e-06	82.6244	-14.1466
2.27295	2.04736e-06	82.1089	-12.7526
2.273	-1.70052e-06	81.5731	-11.3556
2.27305	2.04048e-06	81.0172	-9.95574
2.2731	-1.70747e-06	80.4413	-8.55342
2.27315	2.03344e-06	79.8456	-7.149
2.2732	-1.71459e-06	79.2301	-5.74281
2.27325	2.02623e-06	78.5952	-4.33521
2.2733	-1.72186e-06	77.9408	-2.92653
2.27335	2.01887e-06	77.2672	-1.51714
2.2734	-1.72928e-06	76.5745	-0.107368
2.27345	2.01137e-06	75.8629	1.30243
2.2735	-1.73683e-06	75.1326	2.7119
2.27355	2.00373e-06	74.3838	4.12071
2.2736	-1.74453e-06	73.6166	5.5285
2.27365	1.99596e-06	72.8313	6.93493
2.2737	-1.75235e-06	72.028	8.33964
2.27375	1.98807e-06	71.2069	9.7423
2.2738	-1.76028e-06	70.3682	11.1426
2.27385	1.98006e-06	69.5122	12.5401
2.2739	-1.76833e-06	68.639	13.9345
2.27395	1.97195e-06	67.7489	15.3254
2.274	-1.77648e-06	66.8421	16.7126
2.27405	1.96374e-06	65.9188	18.0957
2.2741	-1.78472e-06	64.9792	19.4743
2.27415	1.95544e-06	64.0236	20.8481
2.2742	-1.79305e-06	63.0522	22.2167
2.27425	1.94705e-06	62.0652	23.5799
2.2743	-1.80146e-06	61.063	24.9373
2.27435	1.93859e-06	60.0456	26.2885
2.2744	-1.80994e-06	59.0134	27.6332
2.27445	1.93007e-06	57.9667	28.9711
2.2745	-1.81848e-06	56.9057	30.3018
2.27455	1.92149e-06	55.8306	31.6251
2.2746	-1.82707e-06	54.7418	32.9406
2.27465	1.91286e-06	53.6395	34.2479
2.2747	-1.83571e-06	52.5239	35.5468
2.27475	1.90419e-06	51.3953	36.8369
2.2748	-1.84438e-06	50.2541	38.118
2.27485	1.89549e-06	49.1005	39.3896
2.2749	-1.85308e-06	47.9348	40.6515
2.27495	1.88677e-06	46.7572	41.9034
2.275	-1.8618e-06	45.5681	43.1449
2.27505	1.87803e-06	44.3678	44.3758
2.2751	-1.87053e-06	43.1565	45.5957
2.27515	1.86928e-06	41.9345	46.8044
2.2752	-1.87926e-06	40.7023	48.0016
2.27525	1.86054e-06	39.4599	49.1869
2.2753	-1.88798e-06	38.2079	50.36
2.27535	1.85181e-06	36.9464	51.5208
2.2754	-1.89669e-06	35.6758	52.6688
2.27545	1.8431e-06	34.3964	53.8038
2.2755	-1.90537e-06	33.1085	54.9256
2.27555	1.83442e-06	31.8124	56.0338
2.2756	-1.91403e-06	30.5085	57.1282
2.27565	1.82577e-06	29.197	58.2085
2.2757	-1.92263e-06	27.8784	59.2744
2.27575	1.81718e-06	26.5529	60.3257
2.2758	-1.93119e-06	25.2208	61.3621
2.27585	1.80863e-06	23.8825	62.3834
2.2759	-1.9397e-06	22.5383	63.3893
2.27595	1.80015e-06	21.1886	64.3795
2.276	-1.94813e-06	19.8336	65.3539
2.27605	1.79174e-06	18.4737	66.3121
2.2761	-1.95649e-06	17.1093	67.254
2.27615	1.78341e-06	15.7406	68.1792
2.2762	-1.96476e-06	14.3681	69.0877
2.27625	1.77516e-06	12.992	69.9791
2.2763	-1.97295e-06	11.6127	70.8532
2.27635	1.76701e-06	10.2306	71.7099
2.2764	-1.98103e-06	8.8459	72.5489
2.27645	1.75897e-06	7.45904	73.3699
2.2765	-1.98901e-06	6.07034	74.1729
2.27655	1.75103e-06	4.68014	74.9575
2.2766	-1.99687e-06	3.28879	75.7237
2.27665	1.74322e-06	1.89663	76.4712
2.2767	-2.00461e-06	0.503993	77.1998
2.27675	1.73553e-06	-0.888761	77.9094
2.2768	-2.01222e-06	-2.2813	78.5997
2.27685	1.72798e-06	-3.67327	79.2707
2.2769	-2.01969e-06	-5.06434	79.922
2.27695	1.72057e-06	-6.45416	80.5537
2.277	-2.02701e-06	-7.84238	81.1655
2.27705	1.71331e-06	-9.22867	81.7573
2.2771	-2.03418e-06	-10.6127	82.3289
2.27715	1.7062e-06	-11.9941	82.8802
2.2772	-2.04119e-06	-13.3725	83.411
2.27725	1.69926e-06	-14.7477	83.9213
2.2773	-2.04803e-06	-16.1191	84.4108
2.27735	1.69249e-06	-17.4867	84.8795
2.2774	-2.0547e-06	-18.8499	85.3273
2.27745	1.6859e-06	-20.2084	85.754
2.2775	-2.06119e-06	-21.562	86.1596
2.27755	1.67949e-06	-22.9102	86.5439
2.2776	-2.06749e-06	-24.2528	86.9069
2.27765	1.67327e-06	-25.5895	87.2484
2.2777	-2.0736e-06	-26.9197	87.5683
2.27775	1.66724e-06	-28.2434	87.8667
2.2778	-2.07951e-06	-29.5601	88.1434
2.27785	1.66142e-06	-30.8695	88.3984
2.2779	-2.08522e-06	-32.1713	88.6315
2.27795	1.65581e-06	-33.4651	88.8428
2.278	-2.09071e-06	-34.7507	89.0321
2.27805	1.65041e-06	-36.0277	89.1995
2.2781	-2.09599e-06	-37.2958	89.3449
2.27815	1.64522e-06	-38.5547	89.4682
2.2782	-2.10105e-06	-39.8041	89.5695
2.27825	1.64027e-06	-41.0437	89.6486
2.2783	-2.10588e-06	-42.2732	89.7057
2.27835	1.63554e-06	-43.4922	89.7406
2.2784	-2.11048e-06	-44.7005	89.7533
2.27845	1.63104e-06	-45.8978	89.7439
2.2785	-2.11485e-06	-47.0837	89.7124
2.27855	1.62678e-06	-48.258	89.6587
2.2786	-2.11897e-06	-49.4204	89.583
2.27865	1.62276e-06	-50.5707	89.4851
2.2787	-2.12285e-06	-51.7084	89.3651
2.27875	1.61899e-06	-52.8334	89.2231
2.2788	-2.12649e-06	-53.9453	89.059
2.27885	1.61547e-06	-55.044	88.873
2.2789	-2.12987e-06	-56.129	88.6651
2.27895	1.6122e-06	-57.2002	88.4353
2.279	-2.133e-06	-58.2573	88.1837
2.27905	1.60919e-06	-59.3001	87.9103
2.2791	-2.13587e-06	-60.3282	87.6152
2.27915	1.60643e-06	-61.3414	87.2985
2.2792	-2.13848e-06	-62.3394	86.9603
2.27925	1.60394e-06	-63.3221	86.6006
2.2793	-2.14082e-06	-64.2892	86.2195
2.27935	1.60171e-06	-65.2404	85.8172
2.2794	-2.1429e-06	-66.1755	85.3937
2.27945	1.59975e-06	-67.0943	84.9491
2.2795	-2.14472e-06	-67.9965	84.4835
2.27955	1.59806e-06	-68.882	83.9972
2.2796	-2.14626e-06	-69.7504	83.49
2.27965	1.59664e-06	-70.6016	82.9623
2.2797	-2.14753e-06	-71.4355	82.4142
2.27975	1.59549e-06	-72.2517	81.8457
2.2798	-2.14854e-06	-73.05	81.2569
2.27985	1.59461e-06	-73.8304	80.6482
2.2799	-2.14926e-06	-74.5925	80.0195
2.27995	1.59401e-06	-75.3362	79.3711
2.28	-2.14972e-06	-76.0614	78.7032
2.28005	1.59368e-06	-76.7677	78.0158
2.2801	-2.1499e-06	-77.4552	77.3091
2.28015	1.59362e-06	-78.1235	76.5834
2.2802	-2.1498e-06	-78.7725	75.8388
2.28025	1.59384e-06	-79.4021	75.0754
2.2803	-2.14943e-06	-80.0121	74.2936
2.28035	1.59433e-06	-80.6024	73.4934
2.2804	-2.14879e-06	-81.1728	72.6751
2.28045	1.5951e-06	-81.7232	71.8388
2.2805	-2.14787e-06	-82.2534	70.9848
2.28055	1.59614e-06	-82.7633	70.1134
2.2806	-2.14668e-06	-83.2527	69.2246
2.28065	1.59745e-06	-83.7217	68.3187
2.2807	-2.14522e-06	-84.1699	67.396
2.28075	1.59903e-06	-84.5975	66.4566
2.2808	-2.14349e-06	-85.0041	65.5009
2.28085	1.60088e-06	-85.3898	64.5289
2.2809	-2.14149e-06	-85.7544	63.5411
2.28095	1.603e-06	-86.0978	62.5376
2.281	-2.13923e-06	-86.42	61.5186
2.28105	1.60539e-06	-86.7209	60.4845
2.2811	-2.1367e-06	-87.0003	59.4355
2.28115	1.60803e-06	-87.2583	58.3718
2.2812	-2.13391e-06	-87.4948	57.2936
2.28125	1.61094e-06	-87.7097	56.2014
2.2813	-2.13086e-06	-87.903	55.0953
2.28135	1.6141e-06	-88.0745	53.9756
2.2814	-2.12755e-06	-88.2243	52.8425
2.28145	1.61752e-06	-88.3524	51.6965
2.2815	-2.124e-06	-88.4587	50.5376
2.28155	1.62119e-06	-88.5431	49.3664
2.2816	-2.12019e-06	-88.6057	48.1829
2.28165	1.62511e-06	-88.6464	46.9875
2.2817	-2.11614e-06	-88.6653	45.7806
2.28175	1.62927e-06	-88.6623	44.5623
2.2818	-2.11184e-06	-88.6374	43.3331
2.28185	1.63367e-06	-88.5906	42.0931
2.2819	-2.10731e-06	-88.522	40.8428
2.28195	1.6383e-06	-88.4315	39.5824
2.282	-2.10255e-06	-88.3192	38.3123
2.28205	1.64316e-06	-88.1851	37.0326
2.2821	-2.09756e-06	-88.0293	35.7439
2.28215	1.64825e-06	-87.8517	34.4463
2.2822	-2.09235e-06	-87.6525	33.1402
2.28225	1.65356e-06	-87.4316	31.826
2.2823	-2.08691e-06	-87.1892	30.5039
2.28235	1.65909e-06	-86.9253	29.1742
2.2824	-2.08127e-06	-86.6399	27.8374
2.28245	1.66482e-06	-86.3331	26.4937
2.2825	-2.07542e-06	-86.005	25.1435
2.28255	1.67076e-06	-85.6557	23.787
2.2826	-2.06937e-06	-85.2853	22.4247
2.28265	1.6769e-06	-84.8938	21.0569
2.2827	-2.06312e-06	-84.4814	19.6839
2.28275	1.68323e-06	-84.0482	18.306
2.2828	-2.05668e-06	-83.5942	16.9236
2.28285	1.68974e-06	-83.1195	15.537
2.2829	-2.05006e-06	-82.6244	14.1466
2.28295	1.69644e-06	-82.1089	12.7527
2.283	-2.04327e-06	-81.5731	11.3556
2.28305	1.7033e-06	-81.0172	9.95574
2.2831	-2.03631e-06	-80.4413	8.55342
2.28315	1.71034e-06	-79.8456	7.149
2.2832	-2.02918e-06	-79.2301	5.74281
2.28325	1.71753e-06	-78.5952	4.33521
2.2833	-2.0219e-06	-77.9408	2.92653
2.28335	1.72487e-06	-77.2672	1.51714
2.2834	-2.01446e-06	-76.5745	0.107367
2.28345	1.73236e-06	-75.8629	-1.30243
2.2835	-2.00689e-06	-75.1326	-2.71191
2.28355	1.73999e-06	-74.3838	-4.12071
2.2836	-1.99919e-06	-73.6166	-5.5285
2.28365	1.74775e-06	-72.8313	-6.93493
2.2837	-1.99135e-06	-72.028	-8.33964
2.28375	1.75563e-06	-71.2069	-9.7423
2.2838	-1.9834e-06	-70.3682	-11.1426
2.28385	1.76362e-06	-69.5122	-12.5401
2.2839	-1.97534e-06	-68.639	-13.9345
2.28395	1.77172e-06	-67.7489	-15.3254
2.284	-1.96718e-06	-66.8421	-16.7126
2.28405	1.77992e-06	-65.9188	-18.0957
2.2841	-1.95892e-06	-64.9792	-19.4743
2.28415	1.7882e-06	-64.0236	-20.8481
2.2842	-1.95058e-06	-63.0522	-22.2167
2.28425	1.79657e-06	-62.0652	-23.5799
2.2843	-1.94216e-06	-61.063	-24.9373
2.28435	1.80502e-06	-60.0456	-26.2885
2.2844	-1.93367e-06	-59.0134	-27.6332
2.28445	1.81353e-06	-57.9667	-28.9711
2.2845	-1.92511e-06	-56.9057	-30.3018
2.28455	1.82209e-06	-55.8306	-31.6251
2.2846	-1.91651e-06	-54.7418	-32.9406
2.28465	1.83071e-06	-53.6395	-34.2479
2.2847	-1.90786e-06	-52.5239	-35.5468
2.28475	1.83937e-06	-51.3953	-36.8369
2.2848	-1.89917e-06	-50.2541	-38.118
2.28485	1.84805e-06	-49.1005	-39.3896
2.2849	-1.89046e-06	-47.9348	-40.6515
2.28495	1.85676e-06	-46.7572	-41.9034
2.285	-1.88172e-06	-45.5681	-43.1449
2.28505	1.86549e-06	-44.3678	-44.3758
2.2851	-1.87298e-06	-43.1565	-45.5957
2.28515	1.87422e-06	-41.9345	-46.8044
2.2852	-1.86424e-06	-40.7023	-48.0016
2.28525	1.88295e-06	-39.4599	-49.1869
2.2853	-1.8555e-06	-38.2079	-50.36
2.28535	1.89167e-06	-36.9464	-51.5208
2.2854	-1.84678e-06	-35.6758	-52.6688
2.28545	1.90036e-06	-34.3964	-53.8038
2.2855	-1.83808e-06	-33.1085	-54.9256
2.28555	1.90903e-06	-31.8124	-56.0338
2.2856	-1.82942e-06	-30.5085	-57.1282
2.28565	1.91766e-06	-29.197	-58.2085
2.2857	-1.82079e-06	-27.8784	-59.2744
2.28575	1.92625e-06	-26.5529	-60.3257
2.2858	-1.81222e-06	-25.2208	-61.3621
2.28585	1.93478e-06	-23.8825	-62.3834
2.2859	-1.80371e-06	-22.5383	-63.3893
2.28595	1.94325e-06	-21.1886	-64.3795
2.286	-1.79526e-06	-19.8336	-65.3539
2.28605	1.95165e-06	-18.4737	-66.3121
2.2861	-1.78689e-06	-17.1093	-67.254
2.28615	1.95996e-06	-15.7406	-68.1792
2.2862	-1.7786e-06	-14.3681	-69.0877
2.28625	1.96819e-06	-12.992	-69.9791
2.2863	-1.7704e-06	-11.6127	-70.8532
2.28635	1.97633e-06	-10.2306	-71.7099
2.2864	-1.7623e-06	-8.8459	-72.5489
2.28645	1.98436e-06	-7.45904	-73.3699
2.2865	-1.75431e-06	-6.07034	-74.1729
2.28655	1.99228e-06	-4.68014	-74.9575
2.2866	-1.74644e-06	-3.28879	-75.7237
2.28665	2.00008e-06	-1.89662	-76.4712
2.2867	-1.73868e-06	-0.503994	-77.1998
2.28675	2.00776e-06	0.888762	-77.9094
2.2868	-1.73106e-06	2.2813	-78.5997
2.28685	2.0153e-06	3.67327	-79.2707
2.2869	-1.72358e-06	5.06434	-79.922
2.28695	2.02269e-06	6.45416	-80.5537
2.287	-1.71624e-06	7.84238	-81.1655
2.28705	2.02994e-06	9.22867	-81.7573
2.2871	-1.70906e-06	10.6127	-82.3289
2.28715	2.03703e-06	11.9941	-82.8802
2.2872	-1.70204e-06	13.3725	-83.411
2.28725	2.04396e-06	14.7477	-83.9213
2.2873	-1.69518e-06	16.1191	-84.4108
2.28735	2.05072e-06	17.4867	-84.8795
2.2874	-1.6885e-06	18.8499	-85.3273
2.28745	2.0573e-06	20.2084	-85.754
2.2875	-1.682e-06	21.562	-86.1596
2.28755	2.06369e-06	22.9102	-86.5439
2.2876	-1.67568e-06	24.2528	-86.9069
2.28765	2.0699e-06	25.5895	-87.2484
2.2877	-1.66956e-06	26.9197	-87.5683
2.28775	2.07591e-06	28.2434	-87.8667
2.2878	-1.66363e-06	29.5601	-88.1434
2.28785	2.08172e-06	30.8695	-88.3984
2.2879	-1.65791e-06	32.1713	-88.6315
2.28795	2.08732e-06	33.4651	-88.8428
2.288	-1.65241e-06	34.7507	-89.0321
2.28805	2.09271e-06	36.0277	-89.1995
2.2881	-1.64711e-06	37.2958	-89.3449
2.28815	2.09788e-06	38.5547	-89.4682
2.2882	-1.64204e-06	39.8041	-89.5695
2.28825	2.10282e-06	41.0437	-89.6486
2.2883	-1.6372e-06	42.2732	-89.7057
2.28835	2.10754e-06	43.4922	-89.7406
2.2884	-1.63258e-06	44.7005	-89.7533
2.28845	2.11202e-06	45.8978	-89.7439
2.2885	-1.62821e-06	47.0837	-89.7124
2.28855	2.11627e-06	48.258	-89.6587
2.2886	-1.62407e-06	49.4204	-89.583
2.28865	2.12027e-06	50.5707	-89.4851
2.2887	-1.62017e-06	51.7084	-89.3651
2.28875	2.12403e-06	52.8334	-89.2231
2.2888	-1.61652e-06	53.9453	-89.059
2.28885	2.12754e-06	55.044	-88.873
2.2889	-1.61313e-06	56.129	-88.6651
2.28895	2.13079e-06	57.2002	-88.4353
2.289	-1.60999e-06	58.2573	-88.1837
2.28905	2.13379e-06	59.3001	-87.9103
2.2891	-1.6071e-06	60.3282	-87.6152
2.28915	2.13653e-06	61.3414	-87.2985
2.2892	-1.60448e-06	62.3394	-86.9603
2.28925	2.13901e-06	63.3221	-86.6006
2.2893	-1.60212e-06	64.2892	-86.2195
2.28935	2.14122e-06	65.2404	-85.8172
2.2894	-1.60003e-06	66.1755	-85.3937
2.28945	2.14317e-06	67.0943	-84.9491
2.2895	-1.5982e-06	67.9965	-84.4835
2.28955	2.14485e-06	68.882	-83.9972
2.2896	-1.59664e-06	69.7504	-83.4901
2.28965	2.14626e-06	70.6017	-82.9623
2.2897	-1.59536e-06	71.4355	-82.4142
2.28975	2.1474e-06	72.2517	-81.8457
2.2898	-1.59434e-06	73.05	-81.2569
2.28985	2.14826e-06	73.8304	-80.6482
2.2899	-1.5936e-06	74.5925	-80.0195
2.28995	2.14885e-06	75.3362	-79.3711
2.29	-1.59313e-06	76.0614	-78.7032
2.29005	2.14917e-06	76.7677	-78.0158
2.2901	-1.59294e-06	77.4552	-77.3091
2.29015	2.14921e-06	78.1235	-76.5834
2.2902	-1.59302e-06	78.7725	-75.8388
2.29025	2.14898e-06	79.4021	-75.0754
2.2903	-1.59338e-06	80.0121	-74.2936
2.29035	2.14847e-06	80.6024	-73.4934
2.2904	-1.59401e-06	81.1728	-72.6751
2.29045	2.14769e-06	81.7232	-71.8388
2.2905	-1.59491e-06	82.2534	-70.9848
2.29055	2.14664e-06	82.7633	-70.1133
2.2906	-1.59609e-06	83.2527	-69.2246
2.29065	2.14531e-06	83.7217	-68.3187
2.2907	-1.59753e-06	84.1699	-67.396
2.29075	2.14372e-06	84.5975	-66.4566
2.2908	-1.59925e-06	85.0041	-65.5009
2.29085	2.14185e-06	85.3898	-64.5289
2.2909	-1.60124e-06	85.7544	-63.5411
2.29095	2.13972e-06	86.0978	-62.5376
2.291	-1.60349e-06	86.42	-61.5186
2.29105	2.13732e-06	86.7209	-60.4845
2.2911	-1.606e-06	87.0003	-59.4355
2.29115	2.13466e-06	87.2583	-58.3718
2.2912	-1.60878e-06	87.4948	-57.2936
2.29125	2.13174e-06	87.7097	-56.2014
2.2913	-1.61182e-06	87.903	-55.0953
2.29135	2.12856e-06	88.0745	-53.9756
2.2914	-1.61511e-06	88.2243	-52.8425
2.29145	2.12513e-06	88.3524	-51.6965
2.2915	-1.61865e-06	88.4587	-50.5377
2.29155	2.12145e-06	88.5431	-49.3664
2.2916	-1.62245e-06	88.6057	-48.1829
2.29165	2.11752e-06	88.6464	-46.9875
2.2917	-1.62648e-06	88.6653	-45.7806
2.29175	2.11335e-06	88.6623	-44.5623
2.2918	-1.63076e-06	88.6374	-43.3331
2.29185	2.10893e-06	88.5906	-42.0931
2.2919	-1.63528e-06	88.522	-40.8428
2.29195	2.10429e-06	88.4315	-39.5824
2.292	-1.64003e-06	88.3192	-38.3123
2.29205	2.09941e-06	88.1851	-37.0326
2.2921	-1.64501e-06	88.0293	-35.7439
2.29215	2.09431e-06	87.8517	-34.4463
2.2922	-1.65021e-06	87.6525	-33.1402
2.29225	2.08898e-06	87.4316	-31.826
2.2923	-1.65563e-06	87.1892	-30.5039
2.29235	2.08345e-06	86.9253	-29.1742
2.2924	-1.66126e-06	86.6399	-27.8374
2.29245	2.0777e-06	86.3331	-26.4937
2.2925	-1.66709e-06	86.005	-25.1435
2.29255	2.07174e-06	85.6557	-23.787
2.2926	-1.67313e-06	85.2853	-22.4247
2.29265	2.06559e-06	84.8938	-21.0569
2.2927	-1.67937e-06	84.4814	-19.6839
2.29275	2.05925e-06	84.0482	-18.306
2.2928	-1.68579e-06	83.5942	-16.9236
2.29285	2.05272e-06	83.1195	-15.537
2.2929	-1.69239e-06	82.6244	-14.1466
2.29295	2.04602e-06	82.1089	-12.7526
2.293	-1.69918e-06	81.5731	-11.3556
2.29305	2.03913e-06	81.0172	-9.95574
2.2931	-1.70613e-06	80.4413	-8.55342
2.29315	2.03209e-06	79.8456	-7.149
2.2932	-1.71324e-06	79.2301	-5.74281
2.29325	2.02488e-06	78.5952	-4.33521
2.2933	-1.72051e-06	77.9408	-2.92653
2.29335	2.01752e-06	77.2672	-1.51714
2.2934	-1.72793e-06	76.5745	-0.107368
2.29345	2.01002e-06	75.8629	1.30243
2.2935	-1.73549e-06	75.1326	2.7119
2.29355	2.00238e-06	74.3838	4.12071
2.2936	-1.74318e-06	73.6166	5.5285
2.29365	1.99461e-06	72.8313	6.93493
2.2937	-1.751e-06	72.028	8.33964
2.29375	1.98672e-06	71.2069	9.7423
2.2938	-1.75893e-06	70.3682	11.1426
2.29385	1.97871e-06	69.5122	12.5401
2.2939	-1.76698e-06	68.639	13.9345
2.29395	1.9706e-06	67.7489	15.3254
2.294	-1.77513e-06	66.8421	16.7126
2.29405	1.96239e-06	65.9188	18.0957
2.2941	-1.78337e-06	64.9792	19.4743
2.29415	1.95409e-06	64.0236	20.8481
2.2942	-1.79171e-06	63.0522	22.2167
2.29425	1.9457e-06	62.0652	23.5799
2.2943	-1.80011e-06	61.063	24.9373
2.29435	1.93725e-06	60.0456	26.2885
2.2944	-1.80859e-06	59.0134	27.6332
2.29445	1.92872e-06	57.9667	28.9711
2.2945	-1.81713e-06	56.9057	30.3018
2.29455	1.92014e-06	55.8306	31.6251
2.2946	-1.82572e-06	54.7418	32.9406
2.29465	1.91151e-06	53.6395	34.2479
2.2947	-1.83436e-06	52.5239	35.5468
2.29475	1.90284e-06	51.3953	36.8369
2.2948	-1.84303e-06	50.2541	38.118
2.29485	1.89414e-06	49.1005	39.3896
2.2949	-1.85173e-06	47.9348	40.6515
2.29495	1.88542e-06	46.7572	41.9034
2.295	-1.86045e-06	45.5681	43.1449
2.29505	1.87668e-06	44.3678	44.3758
2.2951	-1.86918e-06	43.1565	45.5957
2.29515	1.86794e-06	41.9345	46.8044
2.2952	-1.87791e-06	40.7023	48.0016
2.29525	1.85919e-06	39.4599	49.1869
2.2953	-1.88664e-06	38.2079	50.36
2.29535	1.85046e-06	36.9464	51.5208
2.2954	-1.89534e-06	35.6758	52.6688
2.29545	1.84175e-06	34.3964	53.8038
2.2955	-1.90403e-06	33.1085	54.9256
2.29555	1.83307e-06	31.8124	56.0338
2.2956	-1.91268e-06	30.5085	57.1282
2.29565	1.82443e-06	29.197	58.2085
2.2957	-1.92129e-06	27.8784	59.2744
2.29575	1.81583e-06	26.5529	60.3257
2.2958	-1.92985e-06	25.2208	61.3621
2.29585	1.80728e-06	23.8825	62.3834
2.2959	-1.93835e-06	22.5383	63.3893
2.29595	1.7988e-06	21.1886	64.3795
2.296	-1.94678e-06	19.8336	65.3539
2.29605	1.79039e-06	18.4737	66.3121
2.2961	-1.95514e-06	17.1093	67.254
2.29615	1.78206e-06	15.7406	68.1792
2.2962	-1.96342e-06	14.3681	69.0877
2.29625	1.77381e-06	12.992	69.9791
2.2963	-1.9716e-06	11.6127	70.8532
2.29635	1.76566e-06	10.2306	71.7099
2.2964	-1.97969e-06	8.8459	72.5489
2.29645	1.75762e-06	7.45904	73.3699
2.2965	-1.98766e-06	6.07034	74.1729
2.29655	1.74969e-06	4.68014	74.9575
2.2966	-1.99552e-06	3.28879	75.7237
2.29665	1.74187e-06	1.89663	76.4712
2.2967	-2.00326e-06	0.503993	77.1998
2.29675	1.73418e-06	-0.888761	77.9094
2.2968	-2.01087e-06	-2.2813	78.5997
2.29685	1.72663e-06	-3.67327	79.2707
2.2969	-2.01834e-06	-5.06434	79.922
2.29695	1.71922e-06	-6.45416	80.5537
2.297	-2.02566e-06	-7.84238	81.1655
2.29705	1.71196e-06	-9.22867	81.7573
2.2971	-2.03283e-06	-10.6127	82.3289
2.29715	1.70486e-06	-11.9941	82.8802
2.2972	-2.03984e-06	-13.3725	83.411
2.29725	1.69791e-06	-14.7477	83.9213
2.2973	-2.04669e-06	-16.1191	84.4108
2.29735	1.69114e-06	-17.4867	84.8795
2.2974	-2.05336e-06	-18.8499	85.3273
2.29745	1.68455e-06	-20.2084	85.754
2.2975	-2.05984e-06	-21.562	86.1596
2.29755	1.67814e-06	-22.9102	86.5439
2.2976	-2.06615e-06	-24.2528	86.9069
2.29765	1.67192e-06	-25.5895	87.2484
2.2977	-2.07226e-06	-26.9197	87.5683
2.29775	1.6659e-06	-28.2434	87.8667
2.2978	-2.07817e-06	-29.5601	88.1434
2.29785	1.66007e-06	-30.8695	88.3984
2.2979	-2.08387e-06	-32.1713	88.6315
2.29795	1.65446e-06	-33.4651	88.8428
2.298	-2.08937e-06	-34.7507	89.0321
2.29805	1.64906e-06	-36.0277	89.1995
2.2981	-2.09464e-06	-37.2958	89.3449
2.29815	1.64388e-06	-38.5547	89.4682
2.2982	-2.0997e-06	-39.8041	89.5695
2.29825	1.63892e-06	-41.0437	89.6486
2.2983	-2.10453e-06	-42.2732	89.7057
2.29835	1.63419e-06	-43.4922	89.7406
2.2984	-2.10913e-06	-44.7005	89.7533
2.29845	1.62969e-06	-45.8978	89.7439
2.2985	-2.1135e-06	-47.0837	89.7124
2.29855	1.62543e-06	-48.258	89.6587
2.2986	-2.11763e-06	-49.4204	89.583
2.29865	1.62141e-06	-50.5707	89.4851
2.2987	-2.12151e-06	-51.7084	89.3651
2.29875	1.61764e-06	-52.8334	89.2231
2.2988	-2.12514e-06	-53.9453	89.059
2.29885	1.61412e-06	-55.044	88.873
2.2989	-2.12852e-06	-56.129	88.6651
2.29895	1.61085e-06	-57.2002	88.4353
2.299	-2.13165e-06	-58.2573	88.1837
2.29905	1.60784e-06	-59.3001	87.9103
2.2991	-2.13452e-06	-60.3282	87.6152
2.29915	1.60509e-06	-61.3414	87.2985
2.2992	-2.13713e-06	-62.3394	86.9603
2.29925	1.60259e-06	-63.3221	86.6006
2.2993	-2.13948e-06	-64.2892	86.2195
2.29935	1.60037e-06	-65.2404	85.8172
2.2994	-2.14156e-06	-66.1755	85.3937
2.29945	1.59841e-06	-67.0943	84.9491
2.2995	-2.14337e-06	-67.9965	84.4835
2.29955	1.59671e-06	-68.882	83.9972
2.2996	-2.14491e-06	-69.7504	83.49
2.29965	1.59529e-06	-70.6016	82.9623
2.2997	-2.14619e-06	-71.4355	82.4142
2.29975	1.59414e-06	-72.2517	81.8457
2.2998	-2.14719e-06	-73.05	81.2569
2.29985	1.59326e-06	-73.8304	80.6482
2.2999	-2.14792e-06	-74.5925	80.0195
2.29995	1.59266e-06	-75.3362	79.3711
2.3	-2.14837e-06	-76.0614	78.7032
2.30005	1.59233e-06	-76.7677	78.0158
2.3001	-2.14855e-06	-77.4552	77.3091
2.30015	1.59227e-06	-78.1235	76.5834
2.3002	-2.14845e-06	-78.7725	75.8388
