Time	I_src_A	I_src_B	I_src_C
3.02375	-1.71078e-07	0.351973	0.0498784
3.0238	3.54335e-09	0.347798	0.0568226
3.02385	-1.72102e-07	0.343536	0.0637528
3.0239	2.561e-09	0.33919	0.0706672
3.02395	-1.73042e-07	0.33476	0.0775642
3.024	1.66253e-09	0.330248	0.0844421
3.02405	-1.73898e-07	0.325654	0.0912992
3.0241	8.48854e-10	0.320979	0.0981337
3.02415	-1.74669e-07	0.316226	0.104944
3.0242	1.20759e-10	0.311394	0.111728
3.02425	-1.75354e-07	0.306486	0.118485
3.0243	-5.21033e-10	0.301502	0.125213
3.02435	-1.75952e-07	0.296444	0.13191
3.0244	-1.07589e-09	0.291312	0.138574
3.02445	-1.76463e-07	0.286109	0.145204
3.0245	-1.54326e-09	0.280835	0.151798
3.02455	-1.76887e-07	0.275492	0.158355
3.0246	-1.92268e-09	0.27008	0.164872
3.02465	-1.77222e-07	0.264603	0.171349
3.0247	-2.21379e-09	0.259059	0.177784
3.02475	-1.77468e-07	0.253452	0.184175
3.0248	-2.41629e-09	0.247783	0.19052
3.02485	-1.77626e-07	0.242052	0.196818
3.0249	-2.52998e-09	0.236261	0.203068
3.02495	-1.77695e-07	0.230413	0.209268
3.025	-2.55475e-09	0.224507	0.215416
3.02505	-1.77676e-07	0.218546	0.221511
3.0251	-2.49058e-09	0.212531	0.227551
3.02515	-1.77567e-07	0.206464	0.233535
3.0252	-2.33754e-09	0.200345	0.239462
3.02525	-1.77369e-07	0.194178	0.245329
3.0253	-2.09576e-09	0.187962	0.251136
3.02535	-1.77083e-07	0.1817	0.256881
3.0254	-1.76549e-09	0.175393	0.262562
3.02545	-1.76708e-07	0.169043	0.268179
3.0255	-1.34706e-09	0.162651	0.27373
3.02555	-1.76246e-07	0.156219	0.279213
3.0256	-8.40873e-10	0.149749	0.284627
3.02565	-1.75696e-07	0.143241	0.289971
3.0257	-2.47438e-10	0.136698	0.295243
3.02575	-1.75059e-07	0.130122	0.300443
3.0258	4.32662e-10	0.123513	0.305568
3.02585	-1.74336e-07	0.116874	0.310618
3.0259	1.19876e-09	0.110206	0.315591
3.02595	-1.73527e-07	0.103511	0.320487
3.026	2.05009e-09	0.0967901	0.325303
3.02605	-1.72633e-07	0.0900455	0.330039
3.0261	2.98582e-09	0.0832787	0.334694
3.02615	-1.71655e-07	0.0764914	0.339266
3.0262	4.00503e-09	0.0696852	0.343755
3.02625	-1.70594e-07	0.0628618	0.348158
3.0263	5.1067e-09	0.0560228	0.352476
3.02635	-1.69452e-07	0.0491701	0.356707
3.0264	6.28975e-09	0.0423052	0.360849
3.02645	-1.68228e-07	0.0354299	0.364903
3.0265	7.55302e-09	0.0285458	0.368867
3.02655	-1.66925e-07	0.0216547	0.372739
3.0266	8.89526e-09	0.0147583	0.37652
3.02665	-1.65544e-07	0.00785822	0.380208
3.0267	1.03151e-08	0.000956193	0.383802
3.02675	-1.64085e-07	-0.00594607	0.387301
3.0268	1.18113e-08	-0.0128469	0.390705
3.02685	-1.62551e-07	-0.0197445	0.394012
3.0269	1.33821e-08	-0.0266372	0.397222
3.02695	-1.60944e-07	-0.0335234	0.400334
3.027	1.50262e-08	-0.0404013	0.403348
3.02705	-1.59263e-07	-0.0472693	0.406261
3.0271	1.67419e-08	-0.0541255	0.409075
3.02715	-1.57512e-07	-0.0609685	0.411788
3.0272	1.85275e-08	-0.0677963	0.414399
3.02725	-1.55692e-07	-0.0746075	0.416907
3.0273	2.03812e-08	-0.0814002	0.419313
3.02735	-1.53805e-07	-0.0881729	0.421616
3.0274	2.23013e-08	-0.0949238	0.423814
3.02745	-1.51852e-07	-0.101651	0.425908
3.0275	2.42857e-08	-0.108354	0.427897
3.02755	-1.49836e-07	-0.115029	0.42978
3.0276	2.63326e-08	-0.121677	0.431557
3.02765	-1.47759e-07	-0.128294	0.433228
3.0277	2.84399e-08	-0.13488	0.434791
3.02775	-1.45622e-07	-0.141432	0.436248
3.0278	3.06056e-08	-0.147949	0.437597
3.02785	-1.43428e-07	-0.15443	0.438838
3.0279	3.28275e-08	-0.160873	0.43997
3.02795	-1.41178e-07	-0.167276	0.440994
3.028	3.51034e-08	-0.173638	0.44191
3.02805	-1.38876e-07	-0.179957	0.442716
3.0281	3.74311e-08	-0.186232	0.443413
3.02815	-1.36523e-07	-0.19246	0.444
3.0282	3.98083e-08	-0.198641	0.444478
3.02825	-1.34122e-07	-0.204774	0.444847
3.0283	4.22326e-08	-0.210855	0.445105
3.02835	-1.31675e-07	-0.216885	0.445254
3.0284	4.47016e-08	-0.222861	0.445293
3.02845	-1.29184e-07	-0.228782	0.445222
3.0285	4.7213e-08	-0.234647	0.445041
3.02855	-1.26652e-07	-0.240454	0.444751
3.0286	4.97641e-08	-0.246201	0.44435
3.02865	-1.24082e-07	-0.251888	0.44384
3.0287	5.23526e-08	-0.257512	0.443221
3.02875	-1.21476e-07	-0.263073	0.442492
3.0288	5.49759e-08	-0.268569	0.441654
3.02885	-1.18836e-07	-0.273999	0.440707
3.0289	5.76313e-08	-0.279361	0.439651
3.02895	-1.16165e-07	-0.284655	0.438487
3.029	6.03162e-08	-0.289878	0.437214
3.02905	-1.13466e-07	-0.295029	0.435834
3.0291	6.3028e-08	-0.300108	0.434346
3.02915	-1.10742e-07	-0.305113	0.432751
3.0292	6.57641e-08	-0.310042	0.431049
3.02925	-1.07994e-07	-0.314895	0.429241
3.0293	6.85217e-08	-0.31967	0.427327
3.02935	-1.05227e-07	-0.324367	0.425308
3.0294	7.1298e-08	-0.328983	0.423183
3.02945	-1.02442e-07	-0.333518	0.420955
3.0295	7.40905e-08	-0.337971	0.418622
3.02955	-9.96425e-08	-0.342341	0.416186
3.0296	7.68962e-08	-0.346626	0.413647
3.02965	-9.6831e-08	-0.350825	0.411006
3.0297	7.97124e-08	-0.354938	0.408264
3.02975	-9.40103e-08	-0.358963	0.405421
3.0298	8.25365e-08	-0.3629	0.402479
3.02985	-9.11833e-08	-0.366747	0.399436
3.0299	8.53654e-08	-0.370504	0.396296
3.02995	-8.83528e-08	-0.374169	0.393057
3.03	8.81966e-08	-0.377742	0.389721
3.03005	-8.55214e-08	-0.381222	0.38629
3.0301	9.10271e-08	-0.384608	0.382763
3.03015	-8.26921e-08	-0.387899	0.379141
3.0302	9.38542e-08	-0.391094	0.375426
3.03025	-7.98676e-08	-0.394193	0.371619
3.0303	9.66751e-08	-0.397194	0.367719
3.03035	-7.70506e-08	-0.400097	0.363729
3.0304	9.9487e-08	-0.402902	0.35965
3.03045	-7.42441e-08	-0.405607	0.355481
3.0305	1.02287e-07	-0.408212	0.351225
3.03055	-7.14507e-08	-0.410717	0.346882
3.0306	1.05073e-07	-0.41312	0.342454
3.03065	-6.86732e-08	-0.415421	0.337941
3.0307	1.07841e-07	-0.41762	0.333344
3.03075	-6.59144e-08	-0.419715	0.328666
3.0308	1.10589e-07	-0.421708	0.323906
3.03085	-6.31769e-08	-0.423596	0.319066
3.0309	1.13315e-07	-0.425379	0.314148
3.03095	-6.04635e-08	-0.427058	0.309152
3.031	1.16015e-07	-0.428631	0.30408
3.03105	-5.77768e-08	-0.430098	0.298933
3.0311	1.18687e-07	-0.43146	0.293712
3.03115	-5.51195e-08	-0.432714	0.288419
3.0312	1.21329e-07	-0.433863	0.283054
3.03125	-5.24943e-08	-0.434904	0.27762
3.0313	1.23937e-07	-0.435837	0.272117
3.03135	-4.99037e-08	-0.436663	0.266547
3.0314	1.26509e-07	-0.437382	0.260911
3.03145	-4.73502e-08	-0.437992	0.255211
3.0315	1.29043e-07	-0.438495	0.249448
3.03155	-4.48364e-08	-0.438889	0.243623
3.0316	1.31536e-07	-0.439175	0.237738
3.03165	-4.23648e-08	-0.439353	0.231795
3.0317	1.33985e-07	-0.439422	0.225794
3.03175	-3.99378e-08	-0.439383	0.219738
3.0318	1.36389e-07	-0.439235	0.213627
3.03185	-3.75578e-08	-0.438979	0.207464
3.0319	1.38744e-07	-0.438615	0.201249
3.03195	-3.52271e-08	-0.438143	0.194985
3.032	1.41049e-07	-0.437562	0.188673
3.03205	-3.29482e-08	-0.436873	0.182314
3.0321	1.43301e-07	-0.436077	0.17591
3.03215	-3.07231e-08	-0.435173	0.169463
3.0322	1.45499e-07	-0.434162	0.162974
3.03225	-2.85541e-08	-0.433043	0.156445
3.0323	1.47638e-07	-0.431818	0.149877
3.03235	-2.64433e-08	-0.430486	0.143273
3.0324	1.49719e-07	-0.429048	0.136632
3.03245	-2.43928e-08	-0.427504	0.129959
3.0325	1.51739e-07	-0.425855	0.123253
3.03255	-2.24047e-08	-0.4241	0.116516
3.0326	1.53695e-07	-0.422241	0.109751
3.03265	-2.04809e-08	-0.420278	0.102959
3.0327	1.55585e-07	-0.418211	0.0961416
3.03275	-1.86234e-08	-0.416041	0.0893003
3.0328	1.57409e-07	-0.413768	0.082437
3.03285	-1.68338e-08	-0.411393	0.0755534
3.0329	1.59164e-07	-0.408916	0.0686511
3.03295	-1.5114e-08	-0.406339	0.0617319
3.033	1.60848e-07	-0.403661	0.0547974
3.03305	-1.34658e-08	-0.400884	0.0478494
3.0331	1.62459e-07	-0.398008	0.0408897
3.03315	-1.18907e-08	-0.395034	0.0339198
3.0332	1.63997e-07	-0.391962	0.0269416
3.03325	-1.03902e-08	-0.388794	0.0199567
3.0333	1.6546e-07	-0.385529	0.0129669
3.03335	-8.96593e-09	-0.38217	0.00597385
3.0334	1.66845e-07	-0.378716	-0.00102063
3.03345	-7.61921e-09	-0.375169	-0.00801486
3.0335	1.68152e-07	-0.371529	-0.0150071
3.03355	-6.35138e-09	-0.367797	-0.0219957
3.0336	1.6938e-07	-0.363975	-0.0289788
3.03365	-5.16371e-09	-0.360063	-0.0359548
3.0337	1.70527e-07	-0.356062	-0.0429219
3.03375	-4.05735e-09	-0.351973	-0.0498784
3.0338	1.71592e-07	-0.347798	-0.0568226
3.03385	-3.0334e-09	-0.343536	-0.0637528
3.0339	1.72574e-07	-0.33919	-0.0706672
3.03395	-2.09288e-09	-0.33476	-0.0775642
3.034	1.73473e-07	-0.330248	-0.0844421
3.03405	-1.2367e-09	-0.325654	-0.0912992
3.0341	1.74286e-07	-0.320979	-0.0981337
3.03415	-4.65716e-10	-0.316226	-0.104944
3.0342	1.75014e-07	-0.311394	-0.111728
3.03425	2.19312e-10	-0.306486	-0.118485
3.0343	1.75656e-07	-0.301502	-0.125213
3.03435	8.17709e-10	-0.296444	-0.13191
3.0344	1.7621e-07	-0.291312	-0.138574
3.03445	1.32889e-09	-0.286109	-0.145204
3.0345	1.76678e-07	-0.280835	-0.151798
3.03455	1.75234e-09	-0.275492	-0.158355
3.0346	1.77057e-07	-0.27008	-0.164872
3.03465	2.08764e-09	-0.264603	-0.171349
3.0347	1.77348e-07	-0.259059	-0.177784
3.03475	2.33448e-09	-0.253452	-0.184175
3.0348	1.7755e-07	-0.247783	-0.19052
3.03485	2.49259e-09	-0.242052	-0.196818
3.0349	1.77664e-07	-0.236261	-0.203068
3.03495	2.56183e-09	-0.230413	-0.209268
3.035	1.77688e-07	-0.224507	-0.215416
3.03505	2.54213e-09	-0.218546	-0.221511
3.0351	1.77624e-07	-0.212531	-0.227551
3.03515	2.43351e-09	-0.206464	-0.233535
3.0352	1.77471e-07	-0.200345	-0.239462
3.03525	2.23607e-09	-0.194178	-0.245329
3.0353	1.77229e-07	-0.187962	-0.251136
3.03535	1.95001e-09	-0.1817	-0.256881
3.0354	1.76898e-07	-0.175393	-0.262562
3.03545	1.57561e-09	-0.169043	-0.268179
3.0355	1.7648e-07	-0.162651	-0.27373
3.03555	1.11325e-09	-0.156219	-0.279213
3.0356	1.75973e-07	-0.149749	-0.284627
3.03565	5.63372e-10	-0.143241	-0.289971
3.0357	1.7538e-07	-0.136698	-0.295243
3.03575	-7.34742e-11	-0.130122	-0.300443
3.0358	1.747e-07	-0.123513	-0.305568
3.03585	-7.96661e-10	-0.116874	-0.310618
3.0359	1.73933e-07	-0.110206	-0.315591
3.03595	-1.60547e-09	-0.103511	-0.320487
3.036	1.73082e-07	-0.0967901	-0.325303
3.03605	-2.49912e-09	-0.0900455	-0.330039
3.0361	1.72146e-07	-0.0832787	-0.334694
3.03615	-3.4767e-09	-0.0764914	-0.339266
3.0362	1.71127e-07	-0.0696852	-0.343755
3.03625	-4.53727e-09	-0.0628618	-0.348158
3.0363	1.70025e-07	-0.0560228	-0.352476
3.03635	-5.67978e-09	-0.0491701	-0.356707
3.0364	1.68841e-07	-0.0423052	-0.360849
3.03645	-6.90309e-09	-0.0354299	-0.364903
3.0365	1.67578e-07	-0.0285458	-0.368867
3.03655	-8.206e-09	-0.0216547	-0.372739
3.0366	1.66236e-07	-0.0147583	-0.37652
3.03665	-9.58723e-09	-0.00785822	-0.380208
3.0367	1.64816e-07	-0.000956193	-0.383802
3.03675	-1.10454e-08	0.00594607	-0.387301
3.0368	1.63319e-07	0.0128469	-0.390705
3.03685	-1.25791e-08	0.0197445	-0.394012
3.0369	1.61748e-07	0.0266372	-0.397222
3.03695	-1.41868e-08	0.0335234	-0.400334
3.037	1.60104e-07	0.0404013	-0.403348
3.03705	-1.58669e-08	0.0472693	-0.406261
3.0371	1.58388e-07	0.0541255	-0.409075
3.03715	-1.76177e-08	0.0609685	-0.411788
3.0372	1.56602e-07	0.0677963	-0.414399
3.03725	-1.94376e-08	0.0746075	-0.416907
3.0373	1.54749e-07	0.0814002	-0.419313
3.03735	-2.13247e-08	0.0881729	-0.421616
3.0374	1.52828e-07	0.0949238	-0.423814
3.03745	-2.32772e-08	0.101651	-0.425908
3.0375	1.50844e-07	0.108354	-0.427897
3.03755	-2.52931e-08	0.115029	-0.42978
3.0376	1.48797e-07	0.121677	-0.431557
3.03765	-2.73705e-08	0.128294	-0.433228
3.0377	1.46689e-07	0.13488	-0.434791
3.03775	-2.95072e-08	0.141432	-0.436248
3.0378	1.44523e-07	0.147949	-0.437597
3.03785	-3.17013e-08	0.15443	-0.438838
3.0379	1.42301e-07	0.160873	-0.43997
3.03795	-3.39505e-08	0.167276	-0.440994
3.038	1.40025e-07	0.173638	-0.44191
3.03805	-3.62526e-08	0.179957	-0.442716
3.0381	1.37697e-07	0.186232	-0.443413
3.03815	-3.86053e-08	0.19246	-0.444
3.0382	1.3532e-07	0.198641	-0.444478
3.03825	-4.10063e-08	0.204774	-0.444847
3.0383	1.32896e-07	0.210855	-0.445105
3.03835	-4.34533e-08	0.216885	-0.445254
3.0384	1.30426e-07	0.222861	-0.445293
3.03845	-4.59438e-08	0.228782	-0.445222
3.0385	1.27915e-07	0.234647	-0.445041
3.03855	-4.84754e-08	0.240454	-0.444751
3.0386	1.25363e-07	0.246201	-0.44435
3.03865	-5.10455e-08	0.251888	-0.44384
3.0387	1.22775e-07	0.257512	-0.443221
3.03875	-5.36517e-08	0.263073	-0.442492
3.0388	1.20151e-07	0.268569	-0.441654
3.03885	-5.62914e-08	0.273999	-0.440707
3.0389	1.17496e-07	0.279361	-0.439651
3.03895	-5.89619e-08	0.284655	-0.438487
3.039	1.14811e-07	0.289878	-0.437214
3.03905	-6.16606e-08	0.295029	-0.435834
3.0391	1.12099e-07	0.300108	-0.434346
3.03915	-6.43849e-08	0.305113	-0.432751
3.0392	1.09362e-07	0.310042	-0.431049
3.03925	-6.7132e-08	0.314895	-0.429241
3.0393	1.06605e-07	0.31967	-0.427327
3.03935	-6.98993e-08	0.324367	-0.425308
3.0394	1.03828e-07	0.328983	-0.423183
3.03945	-7.26841e-08	0.333518	-0.420955
3.0395	1.01036e-07	0.337971	-0.418622
3.03955	-7.54835e-08	0.342341	-0.416186
3.0396	9.82297e-08	0.346626	-0.413647
3.03965	-7.82948e-08	0.350825	-0.411006
3.0397	9.54133e-08	0.354938	-0.408264
3.03975	-8.11153e-08	0.358963	-0.405421
3.0398	9.25891e-08	0.3629	-0.402479
3.03985	-8.39421e-08	0.366747	-0.399436
3.0399	8.976e-08	0.370504	-0.396296
3.03995	-8.67726e-08	0.374169	-0.393057
3.04	8.69287e-08	0.377742	-0.389721
3.04005	-8.96037e-08	0.381222	-0.38629
3.0401	8.4098e-08	0.384608	-0.382763
3.04015	-9.24329e-08	0.387899	-0.379141
3.0402	8.12707e-08	0.391094	-0.375426
3.04025	-9.52573e-08	0.394193	-0.371619
3.0403	7.84496e-08	0.397194	-0.367719
3.04035	-9.8074e-08	0.400097	-0.363729
3.0404	7.56376e-08	0.402902	-0.35965
3.04045	-1.0088e-07	0.405607	-0.355481
3.0405	7.28372e-08	0.408212	-0.351225
3.04055	-1.03674e-07	0.410717	-0.346882
3.0406	7.00514e-08	0.41312	-0.342454
3.04065	-1.06451e-07	0.415421	-0.337941
3.0407	6.72829e-08	0.41762	-0.333344
3.04075	-1.0921e-07	0.419715	-0.328666
3.0408	6.45344e-08	0.421708	-0.323906
3.04085	-1.11947e-07	0.423596	-0.319066
3.0409	6.18086e-08	0.425379	-0.314148
3.04095	-1.1466e-07	0.427058	-0.309152
3.041	5.91083e-08	0.428631	-0.30408
3.04105	-1.17347e-07	0.430098	-0.298933
3.0411	5.6436e-08	0.43146	-0.293712
3.04115	-1.20004e-07	0.432714	-0.288419
3.0412	5.37944e-08	0.433863	-0.283054
3.04125	-1.22629e-07	0.434904	-0.27762
3.0413	5.11861e-08	0.435837	-0.272117
3.04135	-1.25219e-07	0.436663	-0.266547
3.0414	4.86138e-08	0.437382	-0.260911
3.04145	-1.27773e-07	0.437992	-0.255211
3.0415	4.60798e-08	0.438495	-0.249448
3.04155	-1.30286e-07	0.438889	-0.243623
3.0416	4.35868e-08	0.439175	-0.237738
3.04165	-1.32758e-07	0.439353	-0.231795
3.0417	4.11372e-08	0.439422	-0.225794
3.04175	-1.35185e-07	0.439383	-0.219738
3.0418	3.87334e-08	0.439235	-0.213627
3.04185	-1.37564e-07	0.438979	-0.207464
3.0419	3.63778e-08	0.438615	-0.201249
3.04195	-1.39895e-07	0.438143	-0.194985
3.042	3.40727e-08	0.437562	-0.188673
3.04205	-1.42174e-07	0.436873	-0.182314
3.0421	3.18204e-08	0.436077	-0.17591
3.04215	-1.44399e-07	0.435173	-0.169463
3.0422	2.96231e-08	0.434162	-0.162974
3.04225	-1.46567e-07	0.433043	-0.156445
3.0423	2.74829e-08	0.431818	-0.149877
3.04235	-1.48678e-07	0.430486	-0.143273
3.0424	2.54021e-08	0.429048	-0.136632
3.04245	-1.50728e-07	0.427504	-0.129959
3.0425	2.33825e-08	0.425855	-0.123253
3.04255	-1.52716e-07	0.4241	-0.116516
3.0426	2.14263e-08	0.422241	-0.109751
3.04265	-1.5464e-07	0.420278	-0.102959
3.0427	1.95354e-08	0.418211	-0.0961416
3.04275	-1.56497e-07	0.416041	-0.0893003
3.0428	1.77116e-08	0.413768	-0.082437
3.04285	-1.58287e-07	0.411393	-0.0755534
3.0429	1.59567e-08	0.408916	-0.0686511
3.04295	-1.60006e-07	0.406339	-0.0617319
3.043	1.42725e-08	0.403661	-0.0547974
3.04305	-1.61654e-07	0.400884	-0.0478494
3.0431	1.26606e-08	0.398008	-0.0408897
3.04315	-1.63229e-07	0.395034	-0.0339198
3.0432	1.11227e-08	0.391962	-0.0269416
3.04325	-1.6473e-07	0.388794	-0.0199567
3.0433	9.66012e-09	0.385529	-0.0129669
3.04335	-1.66154e-07	0.38217	-0.00597385
3.0434	8.27444e-09	0.378716	0.00102063
3.04345	-1.675e-07	0.375169	0.00801486
3.0435	6.96701e-09	0.371529	0.0150071
3.04355	-1.68768e-07	0.367797	0.0219957
3.0436	5.73911e-09	0.363975	0.0289788
3.04365	-1.69955e-07	0.360063	0.0359548
3.0437	4.59195e-09	0.356062	0.0429219
3.04375	-1.71062e-07	0.351973	0.0498784
3.0438	3.52667e-09	0.347798	0.0568226
3.04385	-1.72085e-07	0.343536	0.0637528
3.0439	2.54431e-09	0.33919	0.0706672
3.04395	-1.73026e-07	0.33476	0.0775642
3.044	1.64585e-09	0.330248	0.0844421
3.04405	-1.73882e-07	0.325654	0.0912992
3.0441	8.32165e-10	0.320979	0.0981337
3.04415	-1.74653e-07	0.316226	0.104944
3.0442	1.0407e-10	0.311394	0.111728
3.04425	-1.75337e-07	0.306486	0.118485
3.0443	-5.37722e-10	0.301502	0.125213
3.04435	-1.75936e-07	0.296444	0.13191
3.0444	-1.09258e-09	0.291312	0.138574
3.04445	-1.76447e-07	0.286109	0.145204
3.0445	-1.55995e-09	0.280835	0.151798
3.04455	-1.7687e-07	0.275492	0.158355
3.0446	-1.93937e-09	0.27008	0.164872
3.04465	-1.77205e-07	0.264603	0.171349
3.0447	-2.23048e-09	0.259059	0.177784
3.04475	-1.77452e-07	0.253452	0.184175
3.0448	-2.43298e-09	0.247783	0.19052
3.04485	-1.7761e-07	0.242052	0.196818
3.0449	-2.54667e-09	0.236261	0.203068
3.04495	-1.77679e-07	0.230413	0.209268
3.045	-2.57144e-09	0.224507	0.215416
3.04505	-1.77659e-07	0.218546	0.221511
3.0451	-2.50727e-09	0.212531	0.227551
3.04515	-1.7755e-07	0.206464	0.233535
3.0452	-2.35422e-09	0.200345	0.239462
3.04525	-1.77353e-07	0.194178	0.245329
3.0453	-2.11245e-09	0.187962	0.251136
3.04535	-1.77066e-07	0.1817	0.256881
3.0454	-1.78218e-09	0.175393	0.262562
3.04545	-1.76692e-07	0.169043	0.268179
3.0455	-1.36374e-09	0.162651	0.27373
3.04555	-1.76229e-07	0.156219	0.279213
3.0456	-8.57561e-10	0.149749	0.284627
3.04565	-1.75679e-07	0.143241	0.289971
3.0457	-2.64127e-10	0.136698	0.295243
3.04575	-1.75042e-07	0.130122	0.300443
3.0458	4.15973e-10	0.123513	0.305568
3.04585	-1.74319e-07	0.116874	0.310618
3.0459	1.18207e-09	0.110206	0.315591
3.04595	-1.7351e-07	0.103511	0.320487
3.046	2.0334e-09	0.0967901	0.325303
3.04605	-1.72616e-07	0.0900455	0.330039
3.0461	2.96913e-09	0.0832787	0.334694
3.04615	-1.71638e-07	0.0764914	0.339266
3.0462	3.98834e-09	0.0696852	0.343755
3.04625	-1.70578e-07	0.0628618	0.348158
3.0463	5.09001e-09	0.0560228	0.352476
3.04635	-1.69435e-07	0.0491701	0.356707
3.0464	6.27307e-09	0.0423052	0.360849
3.04645	-1.68211e-07	0.0354299	0.364903
3.0465	7.53633e-09	0.0285458	0.368867
3.04655	-1.66908e-07	0.0216547	0.372739
3.0466	8.87857e-09	0.0147583	0.37652
3.04665	-1.65527e-07	0.00785822	0.380208
3.0467	1.02984e-08	0.000956193	0.383802
3.04675	-1.64069e-07	-0.00594607	0.387301
3.0468	1.17946e-08	-0.0128469	0.390705
3.04685	-1.62535e-07	-0.0197445	0.394012
3.0469	1.33654e-08	-0.0266372	0.397222
3.04695	-1.60927e-07	-0.0335234	0.400334
3.047	1.50095e-08	-0.0404013	0.403348
3.04705	-1.59247e-07	-0.0472693	0.406261
3.0471	1.67252e-08	-0.0541255	0.409075
3.04715	-1.57496e-07	-0.0609685	0.411788
3.0472	1.85108e-08	-0.0677963	0.414399
3.04725	-1.55676e-07	-0.0746075	0.416907
3.0473	2.03645e-08	-0.0814002	0.419313
3.04735	-1.53788e-07	-0.0881729	0.421616
3.0474	2.22846e-08	-0.0949238	0.423814
3.04745	-1.51836e-07	-0.101651	0.425908
3.0475	2.4269e-08	-0.108354	0.427897
3.04755	-1.4982e-07	-0.115029	0.42978
3.0476	2.63159e-08	-0.121677	0.431557
3.04765	-1.47742e-07	-0.128294	0.433228
3.0477	2.84232e-08	-0.13488	0.434791
3.04775	-1.45605e-07	-0.141432	0.436248
3.0478	3.05889e-08	-0.147949	0.437597
3.04785	-1.43411e-07	-0.15443	0.438838
3.0479	3.28108e-08	-0.160873	0.43997
3.04795	-1.41161e-07	-0.167276	0.440994
3.048	3.50867e-08	-0.173638	0.44191
3.04805	-1.38859e-07	-0.179957	0.442716
3.0481	3.74144e-08	-0.186232	0.443413
3.04815	-1.36506e-07	-0.19246	0.444
3.0482	3.97916e-08	-0.198641	0.444478
3.04825	-1.34105e-07	-0.204774	0.444847
3.0483	4.22159e-08	-0.210855	0.445105
3.04835	-1.31658e-07	-0.216885	0.445254
3.0484	4.46849e-08	-0.222861	0.445293
3.04845	-1.29167e-07	-0.228782	0.445222
3.0485	4.71963e-08	-0.234647	0.445041
3.04855	-1.26636e-07	-0.240454	0.444751
3.0486	4.97474e-08	-0.246201	0.44435
3.04865	-1.24065e-07	-0.251888	0.44384
3.0487	5.23359e-08	-0.257512	0.443221
3.04875	-1.21459e-07	-0.263073	0.442492
3.0488	5.49592e-08	-0.268569	0.441654
3.04885	-1.18819e-07	-0.273999	0.440707
3.0489	5.76146e-08	-0.279361	0.439651
3.04895	-1.16148e-07	-0.284655	0.438487
3.049	6.02995e-08	-0.289878	0.437214
3.04905	-1.1345e-07	-0.295029	0.435834
3.0491	6.30114e-08	-0.300108	0.434346
3.04915	-1.10725e-07	-0.305113	0.432751
3.0492	6.57474e-08	-0.310042	0.431049
3.04925	-1.07978e-07	-0.314895	0.429241
3.0493	6.8505e-08	-0.31967	0.427327
3.04935	-1.0521e-07	-0.324367	0.425308
3.0494	7.12813e-08	-0.328983	0.423183
3.04945	-1.02425e-07	-0.333518	0.420955
3.0495	7.40738e-08	-0.337971	0.418622
3.04955	-9.96258e-08	-0.342341	0.416186
3.0496	7.68795e-08	-0.346626	0.413647
3.04965	-9.68143e-08	-0.350825	0.411006
3.0497	7.96958e-08	-0.354938	0.408264
3.04975	-9.39937e-08	-0.358963	0.405421
3.0498	8.25198e-08	-0.3629	0.402479
3.04985	-9.11667e-08	-0.366747	0.399436
3.0499	8.53487e-08	-0.370504	0.396296
3.04995	-8.83361e-08	-0.374169	0.393057
3.05	8.81799e-08	-0.377742	0.389721
3.05005	-8.55047e-08	-0.381222	0.38629
3.0501	9.10104e-08	-0.384608	0.382763
3.05015	-8.26754e-08	-0.387899	0.379141
3.0502	9.38375e-08	-0.391094	0.375426
3.05025	-7.98509e-08	-0.394193	0.371619
3.0503	9.66584e-08	-0.397194	0.367719
3.05035	-7.7034e-08	-0.400097	0.363729
3.0504	9.94703e-08	-0.402902	0.35965
3.05045	-7.42274e-08	-0.405607	0.355481
3.0505	1.0227e-07	-0.408212	0.351225
3.05055	-7.1434e-08	-0.410717	0.346882
3.0506	1.05056e-07	-0.41312	0.342454
3.05065	-6.86565e-08	-0.415421	0.337941
3.0507	1.07824e-07	-0.41762	0.333344
3.05075	-6.58977e-08	-0.419715	0.328666
3.0508	1.10573e-07	-0.421708	0.323906
3.05085	-6.31602e-08	-0.423596	0.319066
3.0509	1.13298e-07	-0.425379	0.314148
3.05095	-6.04468e-08	-0.427058	0.309152
3.051	1.15999e-07	-0.428631	0.30408
3.05105	-5.77601e-08	-0.430098	0.298933
3.0511	1.18671e-07	-0.43146	0.293712
3.05115	-5.51028e-08	-0.432714	0.288419
3.0512	1.21312e-07	-0.433863	0.283054
3.05125	-5.24776e-08	-0.434904	0.27762
3.0513	1.2392e-07	-0.435837	0.272117
3.05135	-4.9887e-08	-0.436663	0.266547
3.0514	1.26492e-07	-0.437382	0.260911
3.05145	-4.73335e-08	-0.437992	0.255211
3.0515	1.29026e-07	-0.438495	0.249448
3.05155	-4.48197e-08	-0.438889	0.243623
3.0516	1.31519e-07	-0.439175	0.237738
3.05165	-4.23481e-08	-0.439353	0.231795
3.0517	1.33968e-07	-0.439422	0.225794
3.05175	-3.99211e-08	-0.439383	0.219738
3.0518	1.36372e-07	-0.439235	0.213627
3.05185	-3.75411e-08	-0.438979	0.207464
3.0519	1.38728e-07	-0.438615	0.201249
3.05195	-3.52105e-08	-0.438143	0.194985
3.052	1.41033e-07	-0.437562	0.188673
3.05205	-3.29315e-08	-0.436873	0.182314
